timestamp,pth_load,price_el,pv_load,Temp
2018-01-01 00:00:00+01:00,0.304665609,-5.27,0,8.31
2018-01-01 01:00:00+01:00,0.323858074,-29.99,0,7.85
2018-01-01 02:00:00+01:00,0.310961818,-56.65,0,7.34
2018-01-01 03:00:00+01:00,0.319773134,-63.14,0,6.69
2018-01-01 04:00:00+01:00,0.27418048,-64.62,0,6.27
2018-01-01 05:00:00+01:00,0.289963202,-67,0,6.02
2018-01-01 06:00:00+01:00,0.449377131,-72.54,0,5.51
2018-01-01 07:00:00+01:00,0.468029439,-76.01,0,4.99
2018-01-01 08:00:00+01:00,0.394821242,-71.45,0,4.76
2018-01-01 09:00:00+01:00,0.423871578,-66.88,10.9669,5.04
2018-01-01 10:00:00+01:00,0.401033051,-62,20.9704,5.51
2018-01-01 11:00:00+01:00,0.404037676,-56.08,28.6882,5.95
2018-01-01 12:00:00+01:00,0.311046217,-49.96,37.3729,6.27
2018-01-01 13:00:00+01:00,0.356250633,-24.29,29.9933,6.48
2018-01-01 14:00:00+01:00,0.350595861,-5.59,20.4545,6.45
2018-01-01 15:00:00+01:00,0.32858445,0.23,9.0878,6.16
2018-01-01 16:00:00+01:00,0.397977786,11.02,0,5.81
2018-01-01 17:00:00+01:00,0.360403092,23.5,0,4.98
2018-01-01 18:00:00+01:00,0.385452888,22.91,0,5.22
2018-01-01 19:00:00+01:00,0.343573816,21.02,0,4.95
2018-01-01 20:00:00+01:00,0.379578677,21.05,0,5.27
2018-01-01 21:00:00+01:00,0.278552378,21.95,0,5.11
2018-01-01 22:00:00+01:00,0.246851896,23.52,0,4.38
2018-01-01 23:00:00+01:00,0.213902299,18.96,0,4.02
2018-01-02 00:00:00+01:00,0.229566861,18.12,0,3.81
2018-01-02 01:00:00+01:00,0.227321832,14.99,0,3.66
2018-01-02 02:00:00+01:00,0.201782519,13.63,0,3.55
2018-01-02 03:00:00+01:00,0.239357213,12.15,0,3.38
2018-01-02 04:00:00+01:00,0.292680868,11.83,0,3.14
2018-01-02 05:00:00+01:00,0.315063637,14.55,0,2.94
2018-01-02 06:00:00+01:00,0.439823098,22.58,0,2.62
2018-01-02 07:00:00+01:00,0.47380237,41.92,0,2.36
2018-01-02 08:00:00+01:00,0.435771919,47.95,0,2.23
2018-01-02 09:00:00+01:00,0.397285709,49.9,9.2552,2.82
2018-01-02 10:00:00+01:00,0.400577293,50,18.2577,3.29
2018-01-02 11:00:00+01:00,0.428479795,49.7,24.7285,3.66
2018-01-02 12:00:00+01:00,0.346477161,48.16,26.0097,4.39
2018-01-02 13:00:00+01:00,0.421879747,47.24,22.6342,4.57
2018-01-02 14:00:00+01:00,0.385638567,46.1,16.1839,4.54
2018-01-02 15:00:00+01:00,0.352283853,43.86,7.5504,4.14
2018-01-02 16:00:00+01:00,0.406755342,43.64,0,3.69
2018-01-02 17:00:00+01:00,0.372235914,47.37,0,3.4
2018-01-02 18:00:00+01:00,0.388457513,46.08,0,3.33
2018-01-02 19:00:00+01:00,0.364302353,41.08,0,3.76
2018-01-02 20:00:00+01:00,0.315958273,34.94,0,3.86
2018-01-02 21:00:00+01:00,0.248303568,25.46,0,4
2018-01-02 22:00:00+01:00,0.207251612,21.3,0,4.12
2018-01-02 23:00:00+01:00,0.23378684,9.94,0,4.1
2018-01-03 00:00:00+01:00,0.196245907,7.93,0,4.37
2018-01-03 01:00:00+01:00,0.22585328,0.03,0,5.22
2018-01-03 02:00:00+01:00,0.225228723,0.02,0,6.18
2018-01-03 03:00:00+01:00,0.211319672,-5.99,0,7.15
2018-01-03 04:00:00+01:00,0.335302657,-9.21,0,8.11
2018-01-03 05:00:00+01:00,0.311350056,-4.64,0,8.57
2018-01-03 06:00:00+01:00,0.464147058,8.02,0,8.93
2018-01-03 07:00:00+01:00,0.513216974,11.03,0,10.04
2018-01-03 08:00:00+01:00,0.404138955,13.28,0,10.05
2018-01-03 09:00:00+01:00,0.410857162,13.18,8.3909,9.27
2018-01-03 10:00:00+01:00,0.386752642,13.71,15.3639,6.7
2018-01-03 11:00:00+01:00,0.391816617,15.42,21.3359,5.58
2018-01-03 12:00:00+01:00,0.34873907,15.84,24.2194,5.38
2018-01-03 13:00:00+01:00,0.406856622,16,21.7732,5.52
2018-01-03 14:00:00+01:00,0.369366328,15.75,18.3567,5.56
2018-01-03 15:00:00+01:00,0.363188279,15.14,7.7178,5.3
2018-01-03 16:00:00+01:00,0.367695216,16,0,5.02
2018-01-03 17:00:00+01:00,0.349988184,15.11,0,4.93
2018-01-03 18:00:00+01:00,0.383680497,13.37,0,4.92
2018-01-03 19:00:00+01:00,0.35076466,11.06,0,4.9
2018-01-03 20:00:00+01:00,0.34671348,10.06,0,4.67
2018-01-03 21:00:00+01:00,0.271884811,9.3,0,4.78
2018-01-03 22:00:00+01:00,0.258785996,9.87,0,4.26
2018-01-03 23:00:00+01:00,0.189966578,4.97,0,4.07
2018-01-04 00:00:00+01:00,0.237686101,-0.36,0,3.86
2018-01-04 01:00:00+01:00,0.196921103,-5.57,0,4.05
2018-01-04 02:00:00+01:00,0.228570946,-7.85,0,4.19
2018-01-04 03:00:00+01:00,0.231237973,-5.29,0,4.06
2018-01-04 04:00:00+01:00,0.308193511,-1.75,0,4.18
2018-01-04 05:00:00+01:00,0.308969988,6.01,0,4.4
2018-01-04 06:00:00+01:00,0.455774619,19.96,0,4.25
2018-01-04 07:00:00+01:00,0.443874278,33.59,0,4.15
2018-01-04 08:00:00+01:00,0.489635731,40.45,0,4.65
2018-01-04 09:00:00+01:00,0.420512474,41.97,27.3489,5.39
2018-01-04 10:00:00+01:00,0.375510617,44.91,37.6735,6
2018-01-04 11:00:00+01:00,0.41928024,48.22,44.6739,6.63
2018-01-04 12:00:00+01:00,0.391698457,46.04,40.3623,7.39
2018-01-04 13:00:00+01:00,0.406367104,42,43.4781,9.03
2018-01-04 14:00:00+01:00,0.403615678,41.08,34.1887,10.51
2018-01-04 15:00:00+01:00,0.401725127,42.04,17.1439,10.76
2018-01-04 16:00:00+01:00,0.448938253,42.53,0,10.65
2018-01-04 17:00:00+01:00,0.426724283,51.43,0,10.46
2018-01-04 18:00:00+01:00,0.406721583,49.96,0,10.2
2018-01-04 19:00:00+01:00,0.352621451,46.73,0,10.64
2018-01-04 20:00:00+01:00,0.305914723,41.57,0,10.61
2018-01-04 21:00:00+01:00,0.27622295,37.09,0,10.57
2018-01-04 22:00:00+01:00,0.231659971,33.92,0,10.04
2018-01-04 23:00:00+01:00,0.233550522,28.05,0,8.97
2018-01-05 00:00:00+01:00,0.215978529,5.96,0,7.98
2018-01-05 01:00:00+01:00,0.247780291,-0.94,0,7.28
2018-01-05 02:00:00+01:00,0.210408156,-0.03,0,7.14
2018-01-05 03:00:00+01:00,0.18338341,0.55,0,6.92
2018-01-05 04:00:00+01:00,0.316008913,-11.81,0,6.92
2018-01-05 05:00:00+01:00,0.279919652,8.92,0,6.86
2018-01-05 06:00:00+01:00,0.406029506,21.68,0,6.97
2018-01-05 07:00:00+01:00,0.432294656,30.44,0,6.87
2018-01-05 08:00:00+01:00,0.431889538,36.2,0,6.92
2018-01-05 09:00:00+01:00,0.700398366,36.3,70.5264,7.98
2018-01-05 10:00:00+01:00,0.599692786,38.95,112.1869,9.11
2018-01-05 11:00:00+01:00,0.618615172,39.4,142.6278,10.02
2018-01-05 12:00:00+01:00,0.431113062,41.69,146.6421,10.78
2018-01-05 13:00:00+01:00,0.348485872,43.69,136.6933,9.92
2018-01-05 14:00:00+01:00,0.323267277,44.08,89.7065,9.82
2018-01-05 15:00:00+01:00,0.32655886,47.1,46.2865,9.82
2018-01-05 16:00:00+01:00,0.40113433,47.77,0,9.69
2018-01-05 17:00:00+01:00,0.335657135,56.35,0,9.25
2018-01-05 18:00:00+01:00,0.280763647,57.42,0,8.72
2018-01-05 19:00:00+01:00,0.267327234,53.99,0,7.87
2018-01-05 20:00:00+01:00,0.288899767,42.36,0,7.33
2018-01-05 21:00:00+01:00,0.237416022,39.9,0,6.85
2018-01-05 22:00:00+01:00,0.225633841,39.97,0,6.66
2018-01-05 23:00:00+01:00,0.196009588,36.27,0,6.5
2018-01-06 00:00:00+01:00,0.175247291,29.45,0,6.26
2018-01-06 01:00:00+01:00,0.165693258,28.55,0,6.02
2018-01-06 02:00:00+01:00,0.221143783,28.18,0,5.85
2018-01-06 03:00:00+01:00,0.176310725,27.33,0,5.67
2018-01-06 04:00:00+01:00,0.188531785,27.08,0,5.52
2018-01-06 05:00:00+01:00,0.279480774,28.7,0,5.3
2018-01-06 06:00:00+01:00,0.310269741,30,0,5.06
2018-01-06 07:00:00+01:00,0.394753722,31.36,0,4.6
2018-01-06 08:00:00+01:00,0.357364707,34.19,0,4.59
2018-01-06 09:00:00+01:00,0.387951116,41.11,9.6106,5.28
2018-01-06 10:00:00+01:00,0.299905472,44,13.8538,6.39
2018-01-06 11:00:00+01:00,0.26405253,43.74,13.0373,6.92
2018-01-06 12:00:00+01:00,0.203858749,44.01,4.9846,7.47
2018-01-06 13:00:00+01:00,0.211150873,42.9,98.6201,7.86
2018-01-06 14:00:00+01:00,0.1975963,38.7,99.0403,8.19
2018-01-06 15:00:00+01:00,0.225650721,37.4,54.7218,7.38
2018-01-06 16:00:00+01:00,0.228030789,40.52,0,6.54
2018-01-06 17:00:00+01:00,0.224418487,45.46,0,5.64
2018-01-06 18:00:00+01:00,0.280780527,49.98,0,5.36
2018-01-06 19:00:00+01:00,0.264238209,45.9,0,5.04
2018-01-06 20:00:00+01:00,0.244319908,40.9,0,4.7
2018-01-06 21:00:00+01:00,0.242209919,33.69,0,4.3
2018-01-06 22:00:00+01:00,0.214206138,36.26,0,3.87
2018-01-06 23:00:00+01:00,0.206559535,29.03,0,3.47
2018-01-07 00:00:00+01:00,0.308058472,21.87,0,2.91
2018-01-07 01:00:00+01:00,0.358647581,15.98,0,2.25
2018-01-07 02:00:00+01:00,0.267901151,15.99,0,1.91
2018-01-07 03:00:00+01:00,0.430066507,14,0,1.84
2018-01-07 04:00:00+01:00,0.515664562,12.51,0,1.85
2018-01-07 05:00:00+01:00,0.517369434,13.21,0,1.51
2018-01-07 06:00:00+01:00,0.670453395,12.17,0,1.66
2018-01-07 07:00:00+01:00,0.644205125,13.02,0,2.05
2018-01-07 08:00:00+01:00,0.657084501,20.52,0,2.5
2018-01-07 09:00:00+01:00,0.650703893,23.22,3.8811,4.46
2018-01-07 10:00:00+01:00,0.603980284,24.81,9.2347,5.15
2018-01-07 11:00:00+01:00,0.62099524,28.95,10.8849,5.7
2018-01-07 12:00:00+01:00,0.631275109,28.96,4.5439,6.07
2018-01-07 13:00:00+01:00,0.506465008,27.08,101.3669,6.33
2018-01-07 14:00:00+01:00,0.418976402,23.46,92.139,6.51
2018-01-07 15:00:00+01:00,0.399969616,23.7,59.8362,6.42
2018-01-07 16:00:00+01:00,0.448550015,27.21,0,6.05
2018-01-07 17:00:00+01:00,0.432075217,30.88,0,5.69
2018-01-07 18:00:00+01:00,0.441325411,34.34,0,5.21
2018-01-07 19:00:00+01:00,0.459184362,32.33,0,5.14
2018-01-07 20:00:00+01:00,0.428935552,31.44,0,5.11
2018-01-07 21:00:00+01:00,0.438000068,28.94,0,4.9
2018-01-07 22:00:00+01:00,0.36896121,29.69,0,4.92
2018-01-07 23:00:00+01:00,0.377688127,27.01,0,4.94
2018-01-08 00:00:00+01:00,0.44957969,18.91,0,4.78
2018-01-08 01:00:00+01:00,0.494986665,15.15,0,5.06
2018-01-08 02:00:00+01:00,0.484571757,15.11,0,5.03
2018-01-08 03:00:00+01:00,0.474680126,13.42,0,4.94
2018-01-08 04:00:00+01:00,0.532156241,12.91,0,5
2018-01-08 05:00:00+01:00,0.501502313,17.1,0,4.87
2018-01-08 06:00:00+01:00,0.661540799,30.03,0,4.93
2018-01-08 07:00:00+01:00,0.722882415,42.93,0,5.04
2018-01-08 08:00:00+01:00,0.69351136,44.95,0,5.04
2018-01-08 09:00:00+01:00,0.617252502,42.57,2.986,5.21
2018-01-08 10:00:00+01:00,0.618378853,41.98,4.3902,5.58
2018-01-08 11:00:00+01:00,0.628152324,41.54,7.8784,6.02
2018-01-08 12:00:00+01:00,0.520053341,42.9,11.6126,6.7
2018-01-08 13:00:00+01:00,0.508591877,42.9,86.8777,7.35
2018-01-08 14:00:00+01:00,0.446726984,40.91,122.8429,7.64
2018-01-08 15:00:00+01:00,0.403868877,40.97,71.5206,7.12
2018-01-08 16:00:00+01:00,0.459083083,39.69,0,6.32
2018-01-08 17:00:00+01:00,0.348604031,40.26,0,5.87
2018-01-08 18:00:00+01:00,0.362344283,37.99,0,5.38
2018-01-08 19:00:00+01:00,0.382819621,31.92,0,5.12
2018-01-08 20:00:00+01:00,0.365635866,28.02,0,4.99
2018-01-08 21:00:00+01:00,0.310219101,22.35,0,4.45
2018-01-08 22:00:00+01:00,0.253418183,22.7,0,4.47
2018-01-08 23:00:00+01:00,0.259714392,4.89,0,4.13
2018-01-09 00:00:00+01:00,0.246632457,13.09,0,3.75
2018-01-09 01:00:00+01:00,0.591742345,12.62,0,3.76
2018-01-09 02:00:00+01:00,0.542199791,9.79,0,3.79
2018-01-09 03:00:00+01:00,0.483609601,4.99,0,4.03
2018-01-09 04:00:00+01:00,0.532915837,9.24,0,3.89
2018-01-09 05:00:00+01:00,0.552192701,14.66,0,4.22
2018-01-09 06:00:00+01:00,0.676192566,28.17,0,4.28
2018-01-09 07:00:00+01:00,0.734732116,32.36,0,3.16
2018-01-09 08:00:00+01:00,0.591387867,32.53,0,2.94
2018-01-09 09:00:00+01:00,0.699402451,32.38,3.9665,3.32
2018-01-09 10:00:00+01:00,0.559940583,32.35,3.6932,4.74
2018-01-09 11:00:00+01:00,0.543246345,34.04,8.6437,7.26
2018-01-09 12:00:00+01:00,0.466746565,35.99,7.4274,8.62
2018-01-09 13:00:00+01:00,0.365568347,39.58,126.871,9.47
2018-01-09 14:00:00+01:00,0.38096283,40.62,121.1518,9.5
2018-01-09 15:00:00+01:00,0.373451268,40.98,87.7625,8.63
2018-01-09 16:00:00+01:00,0.382043145,42.88,0,7.13
2018-01-09 17:00:00+01:00,0.3346781,44.06,0,5.77
2018-01-09 18:00:00+01:00,0.321748084,42.91,0,5.12
2018-01-09 19:00:00+01:00,0.288629688,40.98,0,4.29
2018-01-09 20:00:00+01:00,0.35071402,40.9,0,4.12
2018-01-09 21:00:00+01:00,0.220130988,38,0,4.14
2018-01-09 22:00:00+01:00,0.176547044,32.6,0,4.3
2018-01-09 23:00:00+01:00,0.19151953,30.61,0,3.74
2018-01-10 00:00:00+01:00,0.234141319,30,0,3.14
2018-01-10 01:00:00+01:00,0.193798319,28.3,0,2.55
2018-01-10 02:00:00+01:00,0.223675771,27.95,0,2.23
2018-01-10 03:00:00+01:00,0.304969447,26.91,0,1.71
2018-01-10 04:00:00+01:00,0.432784173,26.63,0,1.35
2018-01-10 05:00:00+01:00,0.488774856,30.91,0,0.92
2018-01-10 06:00:00+01:00,0.71574221,34.87,0,1.01
2018-01-10 07:00:00+01:00,0.684007967,45.09,0,1.42
2018-01-10 08:00:00+01:00,0.637993316,49.16,0,1.31
2018-01-10 09:00:00+01:00,0.589969954,48.94,3.109,2.78
2018-01-10 10:00:00+01:00,0.573917153,48.04,3.5873,5.47
2018-01-10 11:00:00+01:00,0.556311401,47.78,5.0222,7.41
2018-01-10 12:00:00+01:00,0.417204011,47.19,5.5039,8.46
2018-01-10 13:00:00+01:00,0.374497822,45.24,155.443,9.02
2018-01-10 14:00:00+01:00,0.319232977,47.1,103.943,8.91
2018-01-10 15:00:00+01:00,0.33672057,47.98,48.924,8.29
2018-01-10 16:00:00+01:00,0.35885014,48.9,0,7.1
2018-01-10 17:00:00+01:00,0.360031734,51.9,0,5.87
2018-01-10 18:00:00+01:00,0.329917964,52.69,0,4.72
2018-01-10 19:00:00+01:00,0.333074508,49.1,0,4.69
2018-01-10 20:00:00+01:00,0.355254718,44,0,4.36
2018-01-10 21:00:00+01:00,0.330829479,36.99,0,4.04
2018-01-10 22:00:00+01:00,0.538958847,38.43,0,3.74
2018-01-10 23:00:00+01:00,0.441848688,37.9,0,2.82
2018-01-11 00:00:00+01:00,0.408510854,37.33,0,1.43
2018-01-11 01:00:00+01:00,0.440228216,36.3,0,0.2
2018-01-11 02:00:00+01:00,0.441021573,34.2,0,-0.4
2018-01-11 03:00:00+01:00,0.429745788,33,0,-0.84
2018-01-11 04:00:00+01:00,0.485989669,33.05,0,-1.08
2018-01-11 05:00:00+01:00,0.5039499,37.09,0,-1.4
2018-01-11 06:00:00+01:00,0.646112555,41.5,0,-1.43
2018-01-11 07:00:00+01:00,0.743729111,53.07,0,-0.99
2018-01-11 08:00:00+01:00,0.688396746,57.02,1.6672,-0.06
2018-01-11 09:00:00+01:00,0.657860977,55.91,49.6414,1.57
2018-01-11 10:00:00+01:00,0.599034469,55.13,73.7379,3.92
2018-01-11 11:00:00+01:00,0.625586577,55.91,139.1771,5.36
2018-01-11 12:00:00+01:00,0.497248574,54.61,101.7188,6
2018-01-11 13:00:00+01:00,0.496708416,54.83,24.1887,6.36
2018-01-11 14:00:00+01:00,0.476216198,54.74,44.3869,6.24
2018-01-11 15:00:00+01:00,0.504321259,54.01,37.1918,5.63
2018-01-11 16:00:00+01:00,0.460146518,54.96,0,4.63
2018-01-11 17:00:00+01:00,0.386263124,57.04,0,4.27
2018-01-11 18:00:00+01:00,0.356048074,57.48,0,4.08
2018-01-11 19:00:00+01:00,0.325529185,54.9,0,3.77
2018-01-11 20:00:00+01:00,0.356520712,50,0,3.3
2018-01-11 21:00:00+01:00,0.26219574,43.13,0,2.92
2018-01-11 22:00:00+01:00,0.256929206,42.4,0,2.57
2018-01-11 23:00:00+01:00,0.216940684,37.92,0,2.63
2018-01-12 00:00:00+01:00,0.202120117,33.09,0,2.69
2018-01-12 01:00:00+01:00,0.236436987,33.45,0,2.64
2018-01-12 02:00:00+01:00,0.206542656,34,0,2.92
2018-01-12 03:00:00+01:00,0.285675703,33.08,0,2.91
2018-01-12 04:00:00+01:00,0.37895412,33.03,0,2.89
2018-01-12 05:00:00+01:00,0.491762601,35.1,0,2.78
2018-01-12 06:00:00+01:00,0.684058607,39.93,0,2.58
2018-01-12 07:00:00+01:00,0.593632896,48.5,0,2.16
2018-01-12 08:00:00+01:00,0.574356031,48.23,0,1.97
2018-01-12 09:00:00+01:00,0.578474731,45.99,26.7954,2.19
2018-01-12 10:00:00+01:00,0.575284427,45.95,50.9192,2.68
2018-01-12 11:00:00+01:00,0.605212518,46.91,72.4157,3.39
2018-01-12 12:00:00+01:00,0.483542082,48.49,73.3962,3.82
2018-01-12 13:00:00+01:00,0.444853314,48.45,63.8096,4.22
2018-01-12 14:00:00+01:00,0.382633942,45.96,41.5991,4.38
2018-01-12 15:00:00+01:00,0.363171399,45.92,13.9358,4.33
2018-01-12 16:00:00+01:00,0.428040917,46.5,0,4
2018-01-12 17:00:00+01:00,0.376455893,50.52,0,3.76
2018-01-12 18:00:00+01:00,0.361044529,47,0,3.23
2018-01-12 19:00:00+01:00,0.383764897,44.91,0,3.06
2018-01-12 20:00:00+01:00,0.31455724,43.01,0,2.77
2018-01-12 21:00:00+01:00,0.297913642,38.79,0,2.65
2018-01-12 22:00:00+01:00,0.236808345,35.02,0,2.56
2018-01-12 23:00:00+01:00,0.248472368,33.24,0,2.31
2018-01-13 00:00:00+01:00,0.211437831,39.03,0,2.39
2018-01-13 01:00:00+01:00,0.241028324,30.97,0,2.24
2018-01-13 02:00:00+01:00,0.227237433,29.87,0,1.96
2018-01-13 03:00:00+01:00,0.246244219,28.93,0,2
2018-01-13 04:00:00+01:00,0.222426657,28.79,0,1.91
2018-01-13 05:00:00+01:00,0.313915803,28.98,0,1.78
2018-01-13 06:00:00+01:00,0.42145775,29.35,0,1.91
2018-01-13 07:00:00+01:00,0.42144087,31.43,0,2
2018-01-13 08:00:00+01:00,0.40533743,36.43,0,2.18
2018-01-13 09:00:00+01:00,0.414672023,39.92,6.3273,2.85
2018-01-13 10:00:00+01:00,0.378582762,39.34,25.7808,3.41
2018-01-13 11:00:00+01:00,0.381958745,40.96,53.2937,4.24
2018-01-13 12:00:00+01:00,0.359744776,41.02,96.6351,4.72
2018-01-13 13:00:00+01:00,0.36082509,38.81,107.2091,4.87
2018-01-13 14:00:00+01:00,0.433898248,32.16,131.3329,4.85
2018-01-13 15:00:00+01:00,0.483491442,31.88,91.2063,4.62
2018-01-13 16:00:00+01:00,0.468485196,34.86,2.1046,3.89
2018-01-13 17:00:00+01:00,0.464197698,38.9,0,3.48
2018-01-13 18:00:00+01:00,0.650940211,37.62,0,3.31
2018-01-13 19:00:00+01:00,0.565865433,32.86,0,2.94
2018-01-13 20:00:00+01:00,0.578069613,30.59,0,2.69
2018-01-13 21:00:00+01:00,0.515225684,29.8,0,2.44
2018-01-13 22:00:00+01:00,0.457108133,29.34,0,2.04
2018-01-13 23:00:00+01:00,0.486394787,28.8,0,1.83
2018-01-14 00:00:00+01:00,0.441426691,23.25,0,1.57
2018-01-14 01:00:00+01:00,0.447199622,22.82,0,1.37
2018-01-14 02:00:00+01:00,0.450170487,24.01,0,1.18
2018-01-14 03:00:00+01:00,0.470510786,22.37,0,0.96
2018-01-14 04:00:00+01:00,0.430387225,22.35,0,0.62
2018-01-14 05:00:00+01:00,0.505114615,21.66,0,0.8
2018-01-14 06:00:00+01:00,0.629823436,20.45,0,0.56
2018-01-14 07:00:00+01:00,0.624219304,22.02,0,0.41
2018-01-14 08:00:00+01:00,0.602950609,28.09,0,0.41
2018-01-14 09:00:00+01:00,0.601701496,29.41,11.8654,1.02
2018-01-14 10:00:00+01:00,0.571672125,29.74,25.2375,1.63
2018-01-14 11:00:00+01:00,0.586475811,30.13,30.5536,2.16
2018-01-14 12:00:00+01:00,0.53418183,29.81,33.215,2.61
2018-01-14 13:00:00+01:00,0.554657169,29.44,28.5174,2.93
2018-01-14 14:00:00+01:00,0.526062591,29.94,18.6813,2.88
2018-01-14 15:00:00+01:00,0.529556733,32.09,10.2802,2.58
2018-01-14 16:00:00+01:00,0.505030215,34.8,0,1.79
2018-01-14 17:00:00+01:00,0.518854866,37.99,0,0.97
2018-01-14 18:00:00+01:00,0.52221397,37.22,0,0.45
2018-01-14 19:00:00+01:00,0.460078998,34.72,0,-0.08
2018-01-14 20:00:00+01:00,0.519023666,32.65,0,-0.11
2018-01-14 21:00:00+01:00,0.452871274,30.42,0,-0.57
2018-01-14 22:00:00+01:00,0.392474933,32.51,0,-1.03
2018-01-14 23:00:00+01:00,0.427467,29.53,0,-1.46
2018-01-15 00:00:00+01:00,0.400881132,23.15,0,-1.8
2018-01-15 01:00:00+01:00,0.4354512,24.02,0,-2.07
2018-01-15 02:00:00+01:00,0.419735998,23.1,0,-2.38
2018-01-15 03:00:00+01:00,0.450558725,20.29,0,-2.2
2018-01-15 04:00:00+01:00,0.507714122,22.81,0,-1.72
2018-01-15 05:00:00+01:00,0.529016576,25.17,0,-0.88
2018-01-15 06:00:00+01:00,0.716248607,40.7,0,-0.62
2018-01-15 07:00:00+01:00,0.734107559,49.91,0,-0.63
2018-01-15 08:00:00+01:00,0.65121029,52.73,0,0
2018-01-15 09:00:00+01:00,0.660730563,43.7,6.874,1.54
2018-01-15 10:00:00+01:00,0.63308126,32.32,12.7674,3.21
2018-01-15 11:00:00+01:00,0.633385098,30.3,19.1152,5.06
2018-01-15 12:00:00+01:00,0.56856622,29.43,21.4452,6.02
2018-01-15 13:00:00+01:00,0.477178353,29.29,20.475,6.31
2018-01-15 14:00:00+01:00,0.448009858,29.42,13.8982,6
2018-01-15 15:00:00+01:00,0.404071436,28.08,10.205,5.22
2018-01-15 16:00:00+01:00,0.446186827,24.1,0,4.71
2018-01-15 17:00:00+01:00,0.493163634,30.01,0,4.78
2018-01-15 18:00:00+01:00,0.445241552,28.04,0,4.93
2018-01-15 19:00:00+01:00,0.438675264,18.08,0,4.1
2018-01-15 20:00:00+01:00,0.435788798,13.59,0,3.86
2018-01-15 21:00:00+01:00,0.313122447,10.69,0,4.1
2018-01-15 22:00:00+01:00,0.288714088,10.01,0,4.06
2018-01-15 23:00:00+01:00,0.240876405,-1.16,0,4.21
2018-01-16 00:00:00+01:00,0.276695588,-9.61,0,4.2
2018-01-16 01:00:00+01:00,0.269606023,-6.62,0,4.3
2018-01-16 02:00:00+01:00,0.235137234,-2.33,0,4.56
2018-01-16 03:00:00+01:00,0.307197596,-4.92,0,4.66
2018-01-16 04:00:00+01:00,0.368437933,-0.08,0,4.57
2018-01-16 05:00:00+01:00,0.466003849,10.59,0,4.44
2018-01-16 06:00:00+01:00,0.66333007,27.72,0,4.25
2018-01-16 07:00:00+01:00,0.598561831,38.92,0,5.23
2018-01-16 08:00:00+01:00,0.572701799,42.13,0,5.29
2018-01-16 09:00:00+01:00,0.577445056,39.27,1.7219,5.71
2018-01-16 10:00:00+01:00,0.527244185,40.68,3.7684,5.83
2018-01-16 11:00:00+01:00,0.552935417,37.99,5.1521,5.22
2018-01-16 12:00:00+01:00,0.403109281,37.56,5.6884,5.59
2018-01-16 13:00:00+01:00,0.42945883,36.92,101.8043,5.28
2018-01-16 14:00:00+01:00,0.405978866,36.06,94.3222,4.89
2018-01-16 15:00:00+01:00,0.424935012,34.61,62.2995,4.41
2018-01-16 16:00:00+01:00,0.445764829,36.94,0,4.46
2018-01-16 17:00:00+01:00,0.375730056,43.21,0,4.27
2018-01-16 18:00:00+01:00,0.375730056,45.43,0,3.95
2018-01-16 19:00:00+01:00,0.37091928,43.45,0,3.08
2018-01-16 20:00:00+01:00,0.355524797,39.9,0,2.23
2018-01-16 21:00:00+01:00,0.261081665,30.72,0,1.93
2018-01-16 22:00:00+01:00,0.28235036,30.1,0,2.64
2018-01-16 23:00:00+01:00,0.218004119,24.62,0,2.92
2018-01-17 00:00:00+01:00,0.269791702,22.08,0,2.58
2018-01-17 01:00:00+01:00,0.410300125,14.82,0,1.75
2018-01-17 02:00:00+01:00,0.261064785,13.49,0,1.09
2018-01-17 03:00:00+01:00,0.284797947,12.35,0,1.82
2018-01-17 04:00:00+01:00,0.400543533,10.77,0,1.89
2018-01-17 05:00:00+01:00,0.445866109,21.09,0,1.25
2018-01-17 06:00:00+01:00,0.65318524,31.94,0,0.63
2018-01-17 07:00:00+01:00,0.641504338,40,0,0.7
2018-01-17 08:00:00+01:00,0.687383951,44.95,0,0.38
2018-01-17 09:00:00+01:00,0.638769792,42.49,7.6051,0.36
2018-01-17 10:00:00+01:00,0.622227474,39.88,3.7035,0.62
2018-01-17 11:00:00+01:00,0.638921711,38.99,9.1425,0.99
2018-01-17 12:00:00+01:00,0.503578542,34.75,28.7668,1.12
2018-01-17 13:00:00+01:00,0.536612538,32.54,160.8376,1.39
2018-01-17 14:00:00+01:00,0.586256372,32.31,72.3542,1.61
2018-01-17 15:00:00+01:00,0.574474191,33.11,32.0363,1.65
2018-01-17 16:00:00+01:00,0.642652172,38.04,0,1.53
2018-01-17 17:00:00+01:00,0.566979508,38.9,0,1
2018-01-17 18:00:00+01:00,0.563164647,38.44,0,0.8
2018-01-17 19:00:00+01:00,0.468974714,34.26,0,0.43
2018-01-17 20:00:00+01:00,0.519091185,31.2,0,0.36
2018-01-17 21:00:00+01:00,0.470932784,22.36,0,0.3
2018-01-17 22:00:00+01:00,0.479507782,19.24,0,0.3
2018-01-17 23:00:00+01:00,0.449478411,8.91,0,0.19
2018-01-18 00:00:00+01:00,0.411515479,12.66,0,0.47
2018-01-18 01:00:00+01:00,0.398568583,9.29,0,0.68
2018-01-18 02:00:00+01:00,0.442101887,9.73,0,0.79
2018-01-18 03:00:00+01:00,0.42530637,9.33,0,0.95
